,NUM_AGE,TEXT_BANK,TARGET,COUNT
787,44,Equa bank a.s.,1,0
788,44,"MONETA Money Bank, a.s.",0,10
789,44,"MONETA Money Bank, a.s.",1,0
790,44,Raiffeisenbank a.s.,0,3
791,44,Raiffeisenbank a.s.,1,0
792,44,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,2
793,44,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
794,44,Air Bank a.s.,0,3
795,44,Air Bank a.s.,1,0
796,44,"Fio banka, a.s.",0,1
797,44,"Fio banka, a.s.",1,1
798,44,"mBank S.A., organizační složka",0,2
799,44,"mBank S.A., organizační složka",1,0
810,45,"Česká spořitelna, a.s.",0,14
811,45,"Česká spořitelna, a.s.",1,2
812,45,"Komerční banka, a.s.",0,4
813,45,"Komerční banka, a.s.",1,2
814,45,"Československá obchodní banka, a.s.",0,12
815,45,"Československá obchodní banka, a.s.",1,0
816,45,Equa bank a.s.,0,3
817,45,Equa bank a.s.,1,0
818,45,"MONETA Money Bank, a.s.",0,8
819,45,"MONETA Money Bank, a.s.",1,0
820,45,Raiffeisenbank a.s.,0,7
821,45,Raiffeisenbank a.s.,1,1
822,45,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0
823,45,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,1
824,45,Air Bank a.s.,0,2
825,45,Air Bank a.s.,1,0
826,45,"Fio banka, a.s.",0,1
827,45,"Fio banka, a.s.",1,0
828,45,"mBank S.A., organizační složka",0,0
829,45,"mBank S.A., organizační složka",1,1
830,45,Anonymous Bank,0,1
831,45,Anonymous Bank,1,0
840,46,"Česká spořitelna, a.s.",0,20
841,46,"Česká spořitelna, a.s.",1,2
842,46,"Komerční banka, a.s.",0,4
843,46,"Komerční banka, a.s.",1,0
844,46,"Československá obchodní banka, a.s.",0,10
845,46,"Československá obchodní banka, a.s.",1,0
846,46,Equa bank a.s.,0,2
847,46,Equa bank a.s.,1,0
848,46,"MONETA Money Bank, a.s.",0,10
849,46,"MONETA Money Bank, a.s.",1,1
850,46,Raiffeisenbank a.s.,0,8
851,46,Raiffeisenbank a.s.,1,0
852,46,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
853,46,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
854,46,Air Bank a.s.,0,4
855,46,Air Bank a.s.,1,0
856,46,"Fio banka, a.s.",0,2
857,46,"Fio banka, a.s.",1,0
858,46,"mBank S.A., organizační složka",0,3
859,46,"mBank S.A., organizační složka",1,0
862,46,"Sberbank CZ, a.s.",0,1
863,46,"Sberbank CZ, a.s.",1,0
870,47,"Česká spořitelna, a.s.",0,16
871,47,"Česká spořitelna, a.s.",1,1
872,47,"Komerční banka, a.s.",0,5
873,47,"Komerční banka, a.s.",1,0
874,47,"Československá obchodní banka, a.s.",0,5
875,47,"Československá obchodní banka, a.s.",1,0
876,47,Equa bank a.s.,0,2
877,47,Equa bank a.s.,1,0
878,47,"MONETA Money Bank, a.s.",0,7
879,47,"MONETA Money Bank, a.s.",1,0
880,47,Raiffeisenbank a.s.,0,2
881,47,Raiffeisenbank a.s.,1,2
884,47,Air Bank a.s.,0,4
885,47,Air Bank a.s.,1,0
886,47,"Fio banka, a.s.",0,1
887,47,"Fio banka, a.s.",1,0
888,47,"mBank S.A., organizační složka",0,1
889,47,"mBank S.A., organizační složka",1,0
892,47,"Sberbank CZ, a.s.",0,2
893,47,"Sberbank CZ, a.s.",1,0
900,48,"Česká spořitelna, a.s.",0,9
901,48,"Česká spořitelna, a.s.",1,1
902,48,"Komerční banka, a.s.",0,7
903,48,"Komerční banka, a.s.",1,0
904,48,"Československá obchodní banka, a.s.",0,6
905,48,"Československá obchodní banka, a.s.",1,0
906,48,Equa bank a.s.,0,1
907,48,Equa bank a.s.,1,0
908,48,"MONETA Money Bank, a.s.",0,5
909,48,"MONETA Money Bank, a.s.",1,0
910,48,Raiffeisenbank a.s.,0,2
911,48,Raiffeisenbank a.s.,1,1
914,48,Air Bank a.s.,0,2
915,48,Air Bank a.s.,1,0
916,48,"Fio banka, a.s.",0,1
917,48,"Fio banka, a.s.",1,0
930,49,"Česká spořitelna, a.s.",0,6
931,49,"Česká spořitelna, a.s.",1,3
932,49,"Komerční banka, a.s.",0,3
933,49,"Komerční banka, a.s.",1,0
934,49,"Československá obchodní banka, a.s.",0,5
935,49,"Československá obchodní banka, a.s.",1,0
936,49,Equa bank a.s.,0,1
937,49,Equa bank a.s.,1,0
938,49,"MONETA Money Bank, a.s.",0,9
939,49,"MONETA Money Bank, a.s.",1,1
940,49,Raiffeisenbank a.s.,0,3
941,49,Raiffeisenbank a.s.,1,2
944,49,Air Bank a.s.,0,1
945,49,Air Bank a.s.,1,0
946,49,"Fio banka, a.s.",0,2
947,49,"Fio banka, a.s.",1,0
960,50,"Česká spořitelna, a.s.",0,5
961,50,"Česká spořitelna, a.s.",1,0
962,50,"Komerční banka, a.s.",0,4
963,50,"Komerční banka, a.s.",1,0
964,50,"Československá obchodní banka, a.s.",0,7
965,50,"Československá obchodní banka, a.s.",1,0
966,50,Equa bank a.s.,0,5
967,50,Equa bank a.s.,1,0
968,50,"MONETA Money Bank, a.s.",0,5
969,50,"MONETA Money Bank, a.s.",1,0
970,50,Raiffeisenbank a.s.,0,2
971,50,Raiffeisenbank a.s.,1,0
974,50,Air Bank a.s.,0,4
975,50,Air Bank a.s.,1,0
976,50,"Fio banka, a.s.",0,2
977,50,"Fio banka, a.s.",1,0
990,51,"Česká spořitelna, a.s.",0,3
991,51,"Česká spořitelna, a.s.",1,1
992,51,"Komerční banka, a.s.",0,3
993,51,"Komerční banka, a.s.",1,0
994,51,"Československá obchodní banka, a.s.",0,4
995,51,"Československá obchodní banka, a.s.",1,0
996,51,Equa bank a.s.,0,2
997,51,Equa bank a.s.,1,1
998,51,"MONETA Money Bank, a.s.",0,2
999,51,"MONETA Money Bank, a.s.",1,0
1000,51,Raiffeisenbank a.s.,0,2
1001,51,Raiffeisenbank a.s.,1,0
1002,51,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1003,51,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1004,51,Air Bank a.s.,0,3
1005,51,Air Bank a.s.,1,0
1006,51,"Fio banka, a.s.",0,2
1007,51,"Fio banka, a.s.",1,0
1020,52,"Česká spořitelna, a.s.",0,8
1021,52,"Česká spořitelna, a.s.",1,2
1022,52,"Komerční banka, a.s.",0,3
1023,52,"Komerční banka, a.s.",1,0
1024,52,"Československá obchodní banka, a.s.",0,4
1025,52,"Československá obchodní banka, a.s.",1,0
1028,52,"MONETA Money Bank, a.s.",0,1
1029,52,"MONETA Money Bank, a.s.",1,1
1030,52,Raiffeisenbank a.s.,0,1
1031,52,Raiffeisenbank a.s.,1,1
1034,52,Air Bank a.s.,0,1
1035,52,Air Bank a.s.,1,0
1036,52,"Fio banka, a.s.",0,1
1037,52,"Fio banka, a.s.",1,0
1038,52,"mBank S.A., organizační složka",0,1
1039,52,"mBank S.A., organizační složka",1,1
1048,52,"BNP Paribas Personal Finance SA, odštěpný závod",0,1
1049,52,"BNP Paribas Personal Finance SA, odštěpný závod",1,0
1050,53,"Česká spořitelna, a.s.",0,7
1051,53,"Česká spořitelna, a.s.",1,2
1052,53,"Komerční banka, a.s.",0,1
1053,53,"Komerční banka, a.s.",1,0
1054,53,"Československá obchodní banka, a.s.",0,3
1055,53,"Československá obchodní banka, a.s.",1,0
1056,53,Equa bank a.s.,0,2
1057,53,Equa bank a.s.,1,0
1058,53,"MONETA Money Bank, a.s.",0,3
1059,53,"MONETA Money Bank, a.s.",1,0
1060,53,Raiffeisenbank a.s.,0,0
1061,53,Raiffeisenbank a.s.,1,2
1062,53,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1063,53,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1064,53,Air Bank a.s.,0,2
1065,53,Air Bank a.s.,1,0
1066,53,"Fio banka, a.s.",0,1
1067,53,"Fio banka, a.s.",1,0
1068,53,"mBank S.A., organizační složka",0,1
1069,53,"mBank S.A., organizační složka",1,0
1080,54,"Česká spořitelna, a.s.",0,2
1081,54,"Česká spořitelna, a.s.",1,0
1084,54,"Československá obchodní banka, a.s.",0,8
1085,54,"Československá obchodní banka, a.s.",1,1
1088,54,"MONETA Money Bank, a.s.",0,4
1089,54,"MONETA Money Bank, a.s.",1,0
1090,54,Raiffeisenbank a.s.,0,2
1091,54,Raiffeisenbank a.s.,1,1
1094,54,Air Bank a.s.,0,2
1095,54,Air Bank a.s.,1,1
1096,54,"Fio banka, a.s.",0,1
1097,54,"Fio banka, a.s.",1,0
1098,54,"mBank S.A., organizační složka",0,1
1099,54,"mBank S.A., organizační složka",1,1
1100,54,Anonymous Bank,0,1
1101,54,Anonymous Bank,1,0
1110,55,"Česká spořitelna, a.s.",0,3
1111,55,"Česká spořitelna, a.s.",1,1
1112,55,"Komerční banka, a.s.",0,2
1113,55,"Komerční banka, a.s.",1,0
1114,55,"Československá obchodní banka, a.s.",0,5
1115,55,"Československá obchodní banka, a.s.",1,0
1118,55,"MONETA Money Bank, a.s.",0,5
1119,55,"MONETA Money Bank, a.s.",1,0
1122,55,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1123,55,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1124,55,Air Bank a.s.,0,4
1125,55,Air Bank a.s.,1,0
1128,55,"mBank S.A., organizační složka",0,1
1129,55,"mBank S.A., organizační složka",1,0
1140,56,"Česká spořitelna, a.s.",0,5
1141,56,"Česká spořitelna, a.s.",1,4
1142,56,"Komerční banka, a.s.",0,1
1143,56,"Komerční banka, a.s.",1,0
1144,56,"Československá obchodní banka, a.s.",0,2
1145,56,"Československá obchodní banka, a.s.",1,0
1146,56,Equa bank a.s.,0,1
1147,56,Equa bank a.s.,1,0
1148,56,"MONETA Money Bank, a.s.",0,4
1149,56,"MONETA Money Bank, a.s.",1,0
1150,56,Raiffeisenbank a.s.,0,0
1151,56,Raiffeisenbank a.s.,1,1
1152,56,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1153,56,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1158,56,"mBank S.A., organizační složka",0,1
1159,56,"mBank S.A., organizační složka",1,0
1170,57,"Česká spořitelna, a.s.",0,2
1171,57,"Česká spořitelna, a.s.",1,2
1172,57,"Komerční banka, a.s.",0,2
1173,57,"Komerční banka, a.s.",1,0
1174,57,"Československá obchodní banka, a.s.",0,2
1175,57,"Československá obchodní banka, a.s.",1,0
1178,57,"MONETA Money Bank, a.s.",0,1
1179,57,"MONETA Money Bank, a.s.",1,0
1182,57,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1183,57,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1188,57,"mBank S.A., organizační složka",0,1
1189,57,"mBank S.A., organizační složka",1,1
1190,57,Anonymous Bank,0,1
1191,57,Anonymous Bank,1,0
1200,58,"Česká spořitelna, a.s.",0,4
1201,58,"Česká spořitelna, a.s.",1,0
1202,58,"Komerční banka, a.s.",0,1
1203,58,"Komerční banka, a.s.",1,0
1204,58,"Československá obchodní banka, a.s.",0,2
1205,58,"Československá obchodní banka, a.s.",1,0
1208,58,"MONETA Money Bank, a.s.",0,1
1209,58,"MONETA Money Bank, a.s.",1,0
1214,58,Air Bank a.s.,0,2
1215,58,Air Bank a.s.,1,0
1230,59,"Česká spořitelna, a.s.",0,2
1231,59,"Česká spořitelna, a.s.",1,0
1232,59,"Komerční banka, a.s.",0,1
1233,59,"Komerční banka, a.s.",1,0
1234,59,"Československá obchodní banka, a.s.",0,4
1235,59,"Československá obchodní banka, a.s.",1,0
1236,59,Equa bank a.s.,0,1
1237,59,Equa bank a.s.,1,0
1238,59,"MONETA Money Bank, a.s.",0,1
1239,59,"MONETA Money Bank, a.s.",1,0
1242,59,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1
1243,59,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0
1244,59,Air Bank a.s.,0,2
1245,59,Air Bank a.s.,1,0
1246,59,"Fio banka, a.s.",0,1
1247,59,"Fio banka, a.s.",1,0
1260,60,"Česká spořitelna, a.s.",0,2
1261,60,"Česká spořitelna, a.s.",1,0
1264,60,"Československá obchodní banka, a.s.",0,1
1265,60,"Československá obchodní banka, a.s.",1,1
1268,60,"MONETA Money Bank, a.s.",0,2
1269,60,"MONETA Money Bank, a.s.",1,0
1270,60,Raiffeisenbank a.s.,0,0
1271,60,Raiffeisenbank a.s.,1,1
1274,60,Air Bank a.s.,0,2
1275,60,Air Bank a.s.,1,1
1290,61,"Česká spořitelna, a.s.",0,2
1291,61,"Česká spořitelna, a.s.",1,2
1294,61,"Československá obchodní banka, a.s.",0,1
1295,61,"Československá obchodní banka, a.s.",1,0
1296,61,Equa bank a.s.,0,1
1297,61,Equa bank a.s.,1,0
1298,61,"MONETA Money Bank, a.s.",0,1
1299,61,"MONETA Money Bank, a.s.",1,0
1300,61,Raiffeisenbank a.s.,0,1
1301,61,Raiffeisenbank a.s.,1,1
1304,61,Air Bank a.s.,0,2
1305,61,Air Bank a.s.,1,0
1306,61,"Fio banka, a.s.",0,1
1307,61,"Fio banka, a.s.",1,0
1308,61,"mBank S.A., organizační složka",0,1
1309,61,"mBank S.A., organizační složka",1,0
1320,62,"Česká spořitelna, a.s.",0,6
1321,62,"Česká spořitelna, a.s.",1,2
1322,62,"Komerční banka, a.s.",0,1
1323,62,"Komerční banka, a.s.",1,0
1328,62,"MONETA Money Bank, a.s.",0,1
1329,62,"MONETA Money Bank, a.s.",1,1
1334,62,Air Bank a.s.,0,3
1335,62,Air Bank a.s.,1,0
1350,63,"Česká spořitelna, a.s.",0,2
1351,63,"Česká spořitelna, a.s.",1,2
1354,63,"Československá obchodní banka, a.s.",0,1
1355,63,"Československá obchodní banka, a.s.",1,0
1358,63,"MONETA Money Bank, a.s.",0,2
1359,63,"MONETA Money Bank, a.s.",1,0
1360,63,Raiffeisenbank a.s.,0,1
1361,63,Raiffeisenbank a.s.,1,1
1364,63,Air Bank a.s.,0,3
1365,63,Air Bank a.s.,1,0
1380,64,"Česká spořitelna, a.s.",0,1
1381,64,"Česká spořitelna, a.s.",1,0
1382,64,"Komerční banka, a.s.",0,4
1383,64,"Komerční banka, a.s.",1,0
1390,64,Raiffeisenbank a.s.,0,0
1391,64,Raiffeisenbank a.s.,1,1
1410,65,"Česká spořitelna, a.s.",0,1
1411,65,"Česká spořitelna, a.s.",1,0
1412,65,"Komerční banka, a.s.",0,1
1413,65,"Komerční banka, a.s.",1,0
1416,65,Equa bank a.s.,0,0
1417,65,Equa bank a.s.,1,1
1418,65,"MONETA Money Bank, a.s.",0,2
1419,65,"MONETA Money Bank, a.s.",1,0
1420,65,Raiffeisenbank a.s.,0,1
1421,65,Raiffeisenbank a.s.,1,0
1440,66,"Česká spořitelna, a.s.",0,3
1441,66,"Česká spořitelna, a.s.",1,0
1442,66,"Komerční banka, a.s.",0,1
1443,66,"Komerční banka, a.s.",1,0
1444,66,"Československá obchodní banka, a.s.",0,2
1445,66,"Československá obchodní banka, a.s.",1,1
1446,66,Equa bank a.s.,0,3
1447,66,Equa bank a.s.,1,0
1448,66,"MONETA Money Bank, a.s.",0,2
1449,66,"MONETA Money Bank, a.s.",1,0
1454,66,Air Bank a.s.,0,0
1455,66,Air Bank a.s.,1,1
1460,66,Anonymous Bank,0,1
1461,66,Anonymous Bank,1,0
1470,67,"Česká spořitelna, a.s.",0,1
1471,67,"Česká spořitelna, a.s.",1,0
1474,67,"Československá obchodní banka, a.s.",0,0
1475,67,"Československá obchodní banka, a.s.",1,1
1478,67,"MONETA Money Bank, a.s.",0,3
1479,67,"MONETA Money Bank, a.s.",1,0
1484,67,Air Bank a.s.,0,1
1485,67,Air Bank a.s.,1,1
1500,68,"Česká spořitelna, a.s.",0,1
1501,68,"Česká spořitelna, a.s.",1,0
1504,68,"Československá obchodní banka, a.s.",0,1
1505,68,"Československá obchodní banka, a.s.",1,0
1512,68,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0
1513,68,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,1
1530,69,"Česká spořitelna, a.s.",0,1
1531,69,"Česká spořitelna, a.s.",1,0
1538,69,"MONETA Money Bank, a.s.",0,1
1539,69,"MONETA Money Bank, a.s.",1,0
1544,69,Air Bank a.s.,0,3
1545,69,Air Bank a.s.,1,1
1560,70,"Česká spořitelna, a.s.",0,3
1561,70,"Česká spořitelna, a.s.",1,0
1562,70,"Komerční banka, a.s.",0,2
1563,70,"Komerční banka, a.s.",1,0
1564,70,"Československá obchodní banka, a.s.",0,0
1565,70,"Československá obchodní banka, a.s.",1,2
1568,70,"MONETA Money Bank, a.s.",0,1
1569,70,"MONETA Money Bank, a.s.",1,1
1570,70,Raiffeisenbank a.s.,0,1
1571,70,Raiffeisenbank a.s.,1,0
1580,70,Anonymous Bank,0,2
1581,70,Anonymous Bank,1,0
1590,71,"Česká spořitelna, a.s.",0,5
1591,71,"Česká spořitelna, a.s.",1,0
1592,71,"Komerční banka, a.s.",0,1
1593,71,"Komerční banka, a.s.",1,0
1594,71,"Československá obchodní banka, a.s.",0,1
1595,71,"Československá obchodní banka, a.s.",1,0
1596,71,Equa bank a.s.,0,1
1597,71,Equa bank a.s.,1,0
1598,71,"MONETA Money Bank, a.s.",0,1
1599,71,"MONETA Money Bank, a.s.",1,0
1606,71,"Fio banka, a.s.",0,1
1607,71,"Fio banka, a.s.",1,0
1624,72,"Československá obchodní banka, a.s.",0,1
1625,72,"Československá obchodní banka, a.s.",1,0
1650,73,"Česká spořitelna, a.s.",0,3
1651,73,"Česká spořitelna, a.s.",1,1
1656,73,Equa bank a.s.,0,1
1657,73,Equa bank a.s.,1,0
1658,73,"MONETA Money Bank, a.s.",0,1
1659,73,"MONETA Money Bank, a.s.",1,0
1664,73,Air Bank a.s.,0,1
1665,73,Air Bank a.s.,1,0
1680,74,"Česká spořitelna, a.s.",0,1
1681,74,"Česká spořitelna, a.s.",1,0
1682,74,"Komerční banka, a.s.",0,1
1683,74,"Komerční banka, a.s.",1,0
1684,74,"Československá obchodní banka, a.s.",0,1
1685,74,"Československá obchodní banka, a.s.",1,0
1710,75,"Česká spořitelna, a.s.",0,2
1711,75,"Česká spořitelna, a.s.",1,0
1718,75,"MONETA Money Bank, a.s.",0,1
1719,75,"MONETA Money Bank, a.s.",1,0
1740,76,"Česká spořitelna, a.s.",0,2
1741,76,"Česká spořitelna, a.s.",1,0
1860,80,"Česká spořitelna, a.s.",0,0
1861,80,"Česká spořitelna, a.s.",1,1
1954,83,"Československá obchodní banka, a.s.",0,1
1955,83,"Československá obchodní banka, a.s.",1,0
1980,84,"Česká spořitelna, a.s.",0,1
1981,84,"Česká spořitelna, a.s.",1,0
